Time,AccelerationX [m/s2],AccelerationY [m/s2],AccelerationZ [m/s2],Celsius [deg]
14:38:37,-0.85,7.31,8.98,24.1
14:38:37,-0.43,3.03,8.73,24.1
14:38:37,-1.87,31.85,-23.65,24.1
14:38:37,0.30,3.87,-11.86,24.1
14:38:37,5.54,-30.19,-11.64,24.1
14:38:37,2.41,-73.19,-38.42,24.1
14:38:37,-1.26,-0.65,-19.66,24.1
14:38:37,-1.09,25.41,-3.98,24.1
14:38:37,-0.33,15.37,4.50,24.1
14:38:37,-0.80,8.66,8.15,24.1
14:38:37,-2.22,21.25,-5.44,24.1
14:38:37,-1.10,14.43,-12.87,24.1
14:38:37,4.32,-21.10,-10.21,24.1
14:38:37,1.29,-61.29,-38.59,24.1
14:38:37,-2.96,-9.23,-22.50,24.1
14:38:37,-0.28,10.09,-10.32,24.1
14:38:37,-0.45,25.98,0.32,24.1
14:38:37,-0.87,10.18,5.96,24.1
14:38:37,-0.54,3.46,10.61,24.1
14:38:37,-1.28,8.22,1.37,24.1
14:38:37,-4.08,33.05,-26.74,24.1
14:38:37,1.14,-11.01,-12.31,24.1
14:38:37,3.83,-49.35,-20.38,24.1
14:38:37,0.22,-23.00,-29.85,24.1
14:38:37,-0.78,8.43,-12.24,24.1
14:38:37,-0.61,33.00,2.86,24.1
14:38:37,-0.93,10.48,6.95,24.1
14:38:37,-0.90,8.48,6.43,24.1
14:38:37,-1.63,28.09,-15.20,24.1
14:38:37,0.69,-0.81,-10.33,24.1
14:38:37,6.56,-37.50,-16.92,24.1
14:38:37,3.18,-58.87,-40.59,24.1
14:38:37,-0.06,0.83,-16.11,24.1
14:38:37,-1.67,18.29,-5.23,24.1
14:38:37,-0.67,15.14,2.79,24.1
14:38:37,-0.58,6.94,9.16,24.1
14:38:37,-0.58,1.88,9.35,24.1
14:38:37,-1.57,27.63,-19.26,24.1
14:38:37,0.13,7.55,-14.84,24.1
14:38:37,4.41,-31.69,-13.91,24.1
14:38:37,0.97,-71.16,-37.46,24.1
14:38:37,-1.77,0.16,-18.32,24.1
14:38:37,-1.63,22.47,-4.13,24.1
14:38:37,-1.05,16.32,4.61,24.1
14:38:37,-0.64,7.76,8.42,24.1
14:38:37,-1.38,16.87,-2.54,24.1
14:38:37,-1.62,20.64,-16.59,24.1
14:38:37,2.79,-19.01,-10.39,24.1
14:38:37,-0.59,-56.32,-32.64,24.1
14:38:37,-3.68,-12.55,-24.32,24.1
14:38:37,-1.15,6.38,-11.30,24.1
14:38:37,-0.80,24.21,-0.44,24.1
14:38:37,-0.85,10.18,6.25,24.1
14:38:37,-0.47,3.23,10.80,24.1
14:38:37,-1.63,12.41,-1.44,24.1
14:38:37,-4.21,31.73,-22.47,24.1
14:38:37,1.61,-13.56,-10.64,24.1
14:38:37,2.35,-51.59,-22.23,24.1
14:38:37,-0.79,-19.32,-29.55,24.1
14:38:37,-0.20,10.00,-11.73,24.1
14:38:37,-0.79,31.67,2.98,24.1
14:38:37,-0.78,10.85,6.83,24.1
14:38:37,-0.90,9.86,5.83,24.1
14:38:37,-2.36,26.86,-14.35,24.1
14:38:37,0.22,-1.15,-9.66,24.1
14:38:37,5.68,-38.85,-17.04,24.1
14:38:37,2.71,-55.21,-42.93,24.1
14:38:37,0.80,0.96,-16.12,24.1
14:38:37,-0.95,18.13,-5.13,24.1
14:38:37,-0.76,15.72,2.71,24.1
14:38:37,-0.41,6.64,9.14,24.1
14:38:37,-0.29,0.65,10.09,24.1
14:38:37,-1.99,25.15,-17.62,24.1
14:38:37,-1.14,11.58,-16.11,24.1
14:38:37,5.45,-32.84,-13.62,24.1
14:38:37,1.83,-72.17,-39.62,24.1
14:38:37,-0.99,0.99,-18.08,24.1
14:38:37,-1.75,25.07,-3.51,24.1
14:38:37,-0.13,14.48,4.00,24.1
14:38:37,-0.39,7.58,8.78,24.1
14:38:37,-2.05,14.87,-1.26,24.1
14:38:37,-3.16,22.13,-16.76,24.1
14:38:37,2.80,-17.30,-10.63,24.1
14:38:37,0.78,-56.22,-34.02,24.1
14:38:37,-3.88,-12.37,-25.53,24.1
14:38:37,-0.42,9.16,-10.93,24.1
14:38:37,-0.02,25.70,-0.11,24.1
14:38:37,-0.97,10.24,6.11,24.1
14:38:37,-0.31,3.02,10.92,24.1
14:38:37,-0.93,5.50,3.11,24.1
14:38:37,-4.57,31.94,-27.85,24.1
14:38:37,0.58,-9.28,-13.47,24.1
14:38:37,4.23,-49.72,-20.86,24.1
14:38:37,0.35,-21.55,-29.84,24.1
14:38:37,-0.59,8.46,-12.04,24.1
14:38:37,-0.63,31.88,2.70,24.1
14:38:37,-0.71,10.78,6.91,24.1
14:38:37,-0.47,6.80,7.46,24.1
14:38:37,-2.01,22.93,-11.22,24.1
14:38:37,-0.29,4.19,-12.89,24.1
14:38:37,6.25,-36.54,-16.41,24.1
14:38:37,2.24,-61.22,-42.11,24.1
14:38:37,0.14,1.06,-16.57,24.1
14:38:37,-0.56,17.42,-5.44,24.1
14:38:37,-1.62,19.12,2.94,24.1
14:38:37,-0.58,7.28,8.69,24.1
14:38:37,-0.46,1.30,9.82,24.1
14:38:37,-1.83,15.27,-8.02,24.1
14:38:37,-2.51,20.45,-20.60,24.1
14:38:37,3.84,-29.91,-15.05,24.1
14:38:37,1.92,-63.09,-38.89,24.1
14:38:37,-1.64,0.89,-19.50,24.1
14:38:37,-1.14,19.64,-4.28,24.1
14:38:37,-1.46,17.80,3.90,24.1
14:38:37,-0.70,7.50,8.73,24.1
14:38:37,-1.07,7.01,4.48,24.1
14:38:37,-2.12,24.74,-17.40,24.1
14:38:37,1.97,-11.14,-14.63,24.1
14:38:37,3.75,-50.03,-29.16,24.1
14:38:37,-2.32,-12.71,-27.33,24.1
14:38:37,-1.29,3.88,-12.81,24.1
14:38:37,-1.68,20.19,-1.93,24.1
14:38:37,-0.63,11.52,5.16,24.1
14:38:37,-0.26,4.03,10.34,24.1
14:38:37,-0.41,-0.62,7.71,24.1
14:38:37,-1.20,20.07,-16.66,24.1
14:38:37,0.22,7.33,-22.58,24.1
14:38:37,6.53,-43.90,-19.78,24.1
14:38:37,2.55,-31.10,-32.31,24.1
14:38:37,-0.17,4.17,-14.66,24.1
14:38:37,-1.15,25.78,-0.32,24.1
14:38:37,-0.40,11.01,6.59,24.1
14:38:37,-0.37,3.91,9.44,24.1
14:38:37,-0.53,8.82,-0.96,24.1
14:38:37,-0.65,21.01,-22.20,24.1
14:38:37,5.38,-30.39,-19.57,24.1
14:38:37,1.17,-58.88,-39.29,24.1
14:38:37,-0.82,1.20,-17.93,24.1
14:38:37,0.50,14.36,-7.35,24.1
14:38:37,-0.12,24.10,3.13,24.1
14:38:37,-0.37,6.95,8.87,24.1
14:38:37,-0.16,-0.91,11.43,24.1
14:38:37,-0.43,5.83,-1.26,24.1
14:38:37,-4.08,33.46,-31.03,24.1
14:38:37,1.69,-21.04,-15.52,24.1
14:38:37,-0.52,-60.79,-32.11,24.1
14:38:37,-3.66,-3.81,-20.86,24.1
14:38:37,-0.03,17.54,-5.25,24.1
14:38:37,-1.64,24.32,4.49,24.1
14:38:37,-0.50,8.10,8.62,24.1
14:38:37,0.10,9.12,3.24,24.1
14:38:37,-0.73,29.12,-20.65,24.1
14:38:37,2.48,-13.47,-12.32,24.1
14:38:37,-1.18,-53.14,-28.18,24.1
14:38:37,-2.71,-16.31,-25.52,24.1
14:38:37,-1.28,3.29,-10.91,24.1
14:38:37,-1.89,19.16,-0.46,24.1
14:38:37,-0.57,10.17,6.63,24.1
14:38:37,-0.49,3.31,10.50,24.1
14:38:37,-0.43,7.45,0.94,24.1
14:38:37,-2.49,30.27,-25.42,24.1
14:38:37,1.84,-14.15,-13.42,24.1
14:38:37,-1.88,-56.01,-26.25,24.1
14:38:37,-3.76,-12.41,-27.08,24.1
14:38:37,-0.33,11.67,-10.62,24.1
14:38:37,-0.99,30.35,3.09,24.1
14:38:37,-0.68,10.53,7.11,24.1
14:38:37,-0.34,6.19,7.76,24.1
14:38:37,-0.59,20.12,-10.15,24.1
14:38:37,0.65,4.26,-15.14,24.1
14:38:37,4.61,-41.58,-18.43,24.1
14:38:37,2.18,-45.42,-40.46,24.1
14:38:37,0.75,2.23,-16.12,24.1
14:38:37,-0.51,16.35,-5.47,24.1
14:38:37,-0.89,20.79,3.68,24.1
14:38:37,-0.51,7.35,9.07,24.1
14:38:37,-0.37,0.13,10.29,24.1
14:38:37,-0.49,12.41,-6.97,24.1
14:38:37,-0.93,24.92,-23.21,24.1
14:38:37,4.18,-30.97,-16.48,24.1
14:38:37,1.21,-58.32,-37.59,24.1
14:38:37,-0.90,3.09,-19.00,24.1
14:38:37,-0.94,19.04,-4.27,24.1
14:38:37,-1.45,17.70,4.66,24.1
14:38:37,-0.66,6.67,9.30,24.1
14:38:37,-0.69,6.81,3.74,24.1
14:38:37,-1.57,26.26,-20.02,24.1
14:38:37,3.00,-16.91,-15.51,24.1
14:38:37,-1.36,-56.23,-34.64,24.1
14:38:37,-3.87,-5.02,-22.61,24.1
14:38:37,-1.51,5.41,-11.89,24.1
14:38:37,-1.71,18.48,-1.10,24.1
14:38:37,-0.70,10.85,6.30,24.1
14:38:37,-0.39,2.62,10.91,24.1
14:38:37,-0.11,-0.71,6.71,24.1
14:38:37,-0.76,26.42,-27.76,24.1
14:38:37,1.66,-1.97,-18.98,24.1
14:38:37,3.74,-48.16,-20.18,24.1
14:38:37,-0.13,-18.36,-28.99,24.1
14:38:37,-1.55,6.51,-12.32,24.1
14:38:37,-1.15,27.87,1.56,24.1
14:38:37,-1.10,10.13,7.32,24.1
14:38:37,-0.46,4.78,8.50,24.1
14:38:37,-0.29,20.70,-10.97,24.1
14:38:37,1.27,4.70,-17.11,24.1
14:38:37,4.60,-42.92,-18.10,24.1
14:38:37,1.99,-45.30,-36.43,24.1
14:38:37,0.23,2.61,-15.60,24.1
14:38:37,0.05,14.48,-6.12,24.1
14:38:37,-0.40,18.65,3.37,24.1
14:38:37,-0.57,7.41,9.34,24.1
14:38:37,-0.01,0.31,10.16,24.1
14:38:37,0.45,17.50,-12.55,24.1
14:38:37,-0.76,21.47,-20.11,24.1
14:38:37,3.52,-31.55,-14.84,24.1
14:38:37,0.43,-59.77,-35.09,24.1
14:38:38,-1.47,2.82,-18.39,24.1
14:38:38,0.10,17.10,-4.85,24.1
14:38:38,-1.43,23.56,5.04,24.1
14:38:38,-0.50,7.91,8.66,24.1
14:38:38,-0.20,9.95,1.43,24.1
14:38:38,-1.44,24.27,-19.39,24.1
14:38:38,2.78,-20.05,-13.85,24.1
14:38:38,-3.31,-55.52,-33.41,24.1
14:38:38,-3.30,-4.69,-22.02,24.1
14:38:38,-1.14,3.27,-12.27,24.1
14:38:38,-1.21,18.19,-1.65,24.1
14:38:38,-0.78,14.13,6.31,24.1
14:38:38,-0.57,4.15,10.70,24.1
14:38:38,0.73,1.37,5.87,24.1
14:38:38,0.40,27.24,-29.07,24.1
14:38:38,2.51,-5.04,-15.77,24.1
14:38:38,3.18,-46.66,-19.38,24.1
14:38:38,0.53,-17.80,-30.29,24.1
14:38:38,-1.27,4.77,-13.44,24.1
14:38:38,-2.20,22.07,0.30,24.1
14:38:38,-0.62,11.34,6.85,24.1
14:38:38,-0.19,6.18,8.40,24.1
14:38:38,-0.37,20.20,-10.03,24.1
14:38:38,0.55,4.42,-15.59,24.1
14:38:38,3.86,-43.64,-19.59,24.1
14:38:38,1.11,-41.12,-36.38,24.1
14:38:38,-0.02,2.50,-15.56,24.1
14:38:38,0.07,12.89,-6.89,24.1
14:38:38,-0.88,18.40,2.79,24.1
14:38:38,-0.07,7.95,9.25,24.1
14:38:38,0.99,0.38,11.04,24.1
14:38:38,2.65,12.02,-9.19,24.1
14:38:38,1.09,30.04,-19.45,24.1
14:38:38,3.36,-28.06,-14.07,24.1
14:38:38,-1.98,-58.45,-37.24,24.1
14:38:38,-2.72,5.89,-18.50,24.1
14:38:38,0.09,16.70,-4.66,24.1
14:38:38,-0.40,16.82,5.81,24.1
14:38:38,0.25,7.32,9.62,24.1
14:38:38,0.48,10.28,-1.89,24.1
14:38:38,1.32,21.96,-17.74,24.1
14:38:38,2.76,-32.95,-16.36,24.1
14:38:38,-3.00,-57.18,-41.50,24.1
14:38:38,-0.74,0.51,-15.52,24.1
14:38:38,-0.49,8.81,-7.21,24.1
14:38:38,-0.64,12.19,0.83,24.1
14:38:38,-0.41,8.74,8.71,24.1
14:38:38,-0.42,2.99,10.82,24.1
14:38:38,-1.20,8.07,-13.01,24.1
14:38:38,-0.89,29.63,-14.32,24.1
14:38:38,0.84,-34.49,-13.71,24.1
14:38:38,-4.55,-57.17,-46.69,24.1
14:38:38,-0.73,5.15,-13.49,24.1
14:38:38,0.52,6.99,-4.97,24.1
14:38:38,1.47,10.23,3.77,24.1
14:38:38,1.39,8.92,9.44,24.1
14:38:38,0.97,9.82,1.99,24.1
14:38:38,1.71,22.91,-20.01,24.1
14:38:38,-1.21,-0.60,-6.24,24.1
14:38:38,-1.34,-49.18,-28.24,24.1
14:38:38,-2.63,-12.83,-30.56,24.1
14:38:38,-0.67,2.73,-11.01,24.1
14:38:38,1.35,6.15,-3.47,24.1
14:38:38,1.63,8.59,5.15,24.1
14:38:38,1.63,8.23,9.45,24.1
14:38:38,0.85,13.18,-2.01,24.1
14:38:38,-0.42,22.94,-17.86,24.1
14:38:38,-1.11,-10.69,-5.61,24.1
14:38:38,0.01,-46.09,-19.49,24.1
14:38:38,-3.82,-17.95,-39.70,24.1
14:38:38,-2.08,3.88,-14.10,24.1
14:38:38,0.34,6.51,-3.30,24.1
14:38:38,0.83,7.17,5.61,24.1
14:38:38,0.81,8.85,8.85,24.1
14:38:38,0.73,17.04,-7.09,24.1
14:38:38,0.80,20.56,-10.73,24.1
14:38:38,-0.37,-17.16,-7.48,24.1
14:38:38,1.35,-42.95,-21.18,24.1
14:38:38,-2.66,-8.63,-35.02,24.1
14:38:38,-0.98,5.65,-14.08,24.1
14:38:38,0.42,7.37,-2.43,24.1
14:38:38,0.83,8.57,6.65,24.1
14:38:38,1.33,11.91,7.84,24.1
14:38:38,1.99,23.81,-11.33,24.1
14:38:38,0.29,14.93,-6.85,24.1
14:38:38,-1.12,-32.34,-11.76,24.1
14:38:38,-5.25,-43.62,-41.41,24.1
14:38:38,-3.28,3.87,-20.44,24.1
14:38:38,-0.29,5.83,-7.95,24.1
14:38:38,0.54,8.29,1.65,24.1
14:38:38,1.18,9.32,8.75,24.1
14:38:38,1.63,13.42,5.82,24.1
14:38:38,5.41,23.52,-19.28,24.1
14:38:38,1.48,2.59,-5.57,24.1
14:38:38,4.85,-50.41,-28.39,24.1
14:38:38,-5.77,-7.96,-27.75,24.1
14:38:38,-2.40,-1.41,-10.72,24.1
14:38:38,-0.97,3.92,-4.51,24.1
14:38:38,0.15,9.55,2.83,24.1
14:38:38,0.73,12.31,7.86,24.1
14:38:38,1.10,17.12,0.36,24.1
14:38:38,4.49,24.42,-15.56,24.1
14:38:38,1.65,-16.94,-6.99,24.1
14:38:38,1.75,-49.21,-35.54,24.1
14:38:38,-6.51,-5.00,-23.91,24.1
14:38:38,-2.34,0.16,-10.27,24.1
14:38:38,-1.20,5.21,-3.62,24.1
14:38:38,-0.49,9.88,4.01,24.1
14:38:38,0.01,11.41,8.78,24.1
14:38:38,0.01,16.66,-2.13,24.1
14:38:38,2.57,24.09,-15.20,24.1
14:38:38,1.95,-23.12,-8.59,24.1
14:38:38,0.92,-50.42,-41.43,24.1
14:38:38,-5.47,-3.91,-20.12,24.1
14:38:38,-2.11,-0.61,-8.89,24.1
14:38:38,-1.02,5.38,-2.42,24.1
14:38:38,-0.59,10.11,5.02,24.1
14:38:38,0.01,13.44,7.39,24.1
14:38:38,1.51,23.69,-12.37,24.1
14:38:38,1.56,22.96,-2.70,24.1
14:38:38,3.20,-35.75,-14.13,24.1
14:38:38,-3.34,-47.30,-47.64,24.1
14:38:38,-4.51,-2.28,-15.59,24.1
14:38:38,-1.86,1.29,-6.95,24.1
14:38:38,-1.25,6.98,0.46,24.1
14:38:38,-0.25,11.04,6.86,24.1
14:38:38,0.29,17.50,3.99,24.1
14:38:38,2.97,27.67,-14.79,24.1
14:38:38,2.71,6.40,-2.91,24.1
14:38:38,9.06,-50.05,-29.76,24.1
14:38:38,-4.97,-14.32,-29.98,24.1
14:38:38,-2.54,-4.81,-9.40,24.1
14:38:38,-1.07,2.05,-4.71,24.1
14:38:38,-0.13,9.17,1.26,24.1
14:38:38,0.36,15.26,5.45,24.1
14:38:38,0.32,20.71,-0.58,24.1
14:38:38,1.28,24.65,-9.16,24.1
14:38:38,2.45,-9.26,-8.27,24.1
14:38:38,2.74,-47.95,-41.37,24.1
14:38:38,-5.51,-8.20,-20.20,24.1
14:38:38,-1.95,-2.68,-8.20,24.1
14:38:38,-1.01,4.50,-3.89,24.1
14:38:38,-0.44,10.12,2.62,24.1
14:38:38,-0.27,14.16,7.59,24.1
14:38:38,-0.34,20.20,1.24,24.1
14:38:38,1.79,23.38,-15.62,24.1
14:38:38,4.21,-27.35,-12.89,24.1
14:38:38,-1.60,-49.10,-49.68,24.1
14:38:38,-3.44,-7.42,-11.02,24.1
14:38:38,-0.88,-1.99,-6.00,24.1
14:38:38,-0.09,5.71,-2.78,24.1
14:38:38,0.48,12.85,3.05,24.1
14:38:38,0.53,17.15,5.61,24.1
14:38:38,0.20,21.02,-7.40,24.1
14:38:38,1.35,19.94,-6.92,24.1
14:38:38,4.60,-45.92,-30.38,24.1
14:38:38,-3.96,-33.02,-28.57,24.1
14:38:38,-0.78,-6.91,-6.51,24.1
14:38:38,0.36,0.14,-6.01,24.1
14:38:38,0.64,8.42,-2.73,24.1
14:38:38,0.77,14.59,2.61,24.1
14:38:38,0.17,17.93,4.51,24.1
14:38:38,-0.93,19.32,-8.65,24.1
14:38:38,1.29,15.52,-8.75,24.1
14:38:38,2.07,-50.75,-43.47,24.1
14:38:38,-4.19,-15.17,-17.31,24.1
14:38:38,-1.10,-5.54,-6.47,24.1
14:38:38,0.00,2.20,-6.04,24.1
14:38:38,0.45,10.45,-2.08,24.1
14:38:38,0.36,14.98,4.03,24.1
14:38:38,0.11,16.43,5.69,24.1
14:38:38,-0.27,20.32,-11.44,24.1
14:38:38,4.28,4.26,-14.73,24.1
14:38:38,-3.88,-47.78,-48.31,24.1
14:38:38,-3.32,-10.24,-9.15,24.1
14:38:38,-1.16,-3.51,-5.80,24.1
14:38:38,-0.20,4.74,-5.39,24.1
14:38:38,0.17,12.73,-1.27,24.1
14:38:38,0.25,15.88,4.28,24.1
14:38:38,0.39,17.46,2.58,24.1
14:38:38,3.39,20.68,-15.84,24.1
14:38:38,6.74,-43.56,-31.61,24.1
14:38:38,-4.73,-33.96,-24.99,24.1
14:38:38,-2.12,-9.23,-4.32,24.1
14:38:38,-0.90,-1.40,-6.21,24.1
14:38:38,0.06,9.04,-6.51,24.1
14:38:38,0.33,15.84,-2.06,24.1
14:38:38,0.44,19.39,1.20,24.1
14:38:38,0.65,18.37,-4.88,24.1
14:38:38,6.64,-1.41,-15.29,24.1
14:38:38,-2.03,-44.06,-37.77,24.1
14:38:38,-3.87,-14.21,-6.22,24.1
14:38:38,-1.63,-5.44,-5.84,24.1
14:38:38,-0.33,5.83,-10.30,24.1
14:38:38,0.02,13.34,-7.91,24.1
14:38:38,0.00,15.67,-1.46,24.1
14:38:38,0.84,17.69,0.11,24.1
14:38:38,2.66,13.78,-9.35,24.1
14:38:38,2.62,-35.60,-28.97,24.1
14:38:38,-5.56,-22.90,-14.70,24.1
14:38:38,-3.03,-10.96,-4.67,24.1
14:38:38,-0.62,0.15,-10.77,24.1
14:38:38,0.18,8.04,-11.55,24.1
14:38:38,-0.10,12.92,-7.00,24.1
14:38:38,0.17,15.16,-0.38,24.1
14:38:38,1.45,16.88,-1.16,24.1
14:38:38,5.68,4.95,-14.62,24.1
14:38:38,0.32,-35.73,-27.83,24.1
14:38:38,-4.89,-17.84,-8.57,24.1
14:38:38,-2.52,-7.50,-6.80,24.1
14:38:38,-0.45,2.40,-11.88,24.1
14:38:38,0.09,9.63,-11.28,24.1
14:38:38,0.14,13.84,-5.63,24.1
14:38:38,0.63,14.07,0.30,24.1
14:38:38,2.07,12.16,-3.10,24.1
14:38:38,3.75,-7.94,-23.18,24.1
14:38:38,-4.69,-26.61,-16.97,24.1
14:38:38,-2.99,-14.65,-4.22,24.1
14:38:38,-0.26,-3.65,-9.54,24.1
14:38:38,0.31,4.69,-12.87,24.1
14:38:38,-0.07,11.98,-10.02,24.1
14:38:38,-0.32,14.99,-3.60,24.1
14:38:38,0.18,13.40,-0.06,24.1
14:38:38,1.63,6.89,-9.72,24.1
14:38:38,-0.03,-20.06,-28.07,24.1
14:38:38,-2.82,-22.65,-10.24,24.1
14:38:38,-1.11,-12.23,-5.13,24.1
14:38:38,0.69,-1.37,-11.46,24.1
14:38:38,0.58,6.70,-12.70,24.1
14:38:38,-0.03,12.91,-8.47,24.1
14:38:38,-0.30,13.55,-1.84,24.1
14:38:38,0.90,13.28,-1.65,24.1
14:38:38,3.78,2.24,-15.65,24.1
14:38:38,-0.89,-26.16,-23.85,24.1
14:38:39,-2.57,-19.75,-6.08,24.1
14:38:39,-0.52,-9.71,-7.15,24.1
14:38:39,0.86,0.67,-12.99,24.1
14:38:39,0.50,7.45,-11.90,24.1
14:38:39,-0.10,12.76,-7.26,24.1
14:38:39,-0.45,13.78,-0.78,24.1
14:38:39,0.18,13.50,-3.10,24.1
14:38:39,1.92,-1.88,-20.79,24.1
14:38:39,-2.14,-27.67,-19.59,24.1
14:38:39,-2.05,-17.06,-4.33,24.1
14:38:39,0.10,-6.93,-8.74,24.1
14:38:39,0.91,2.59,-13.63,24.1
14:38:39,0.44,8.83,-11.31,24.1
14:38:39,-0.07,13.64,-5.48,24.1
14:38:39,-0.02,14.41,-0.97,24.1
14:38:39,0.95,12.44,-6.54,24.1
14:38:39,1.13,-11.97,-23.71,24.1
14:38:39,-2.85,-25.26,-13.80,24.1
14:38:39,-1.32,-15.30,-4.14,24.1
14:38:39,0.50,-4.16,-11.15,24.1
14:38:39,0.92,3.37,-13.60,24.1
14:38:39,0.41,9.43,-9.87,24.1
14:38:39,-0.13,13.51,-4.14,24.1
14:38:39,-0.16,14.75,-1.35,24.1
14:38:39,0.50,12.01,-10.26,24.1
14:38:39,-0.83,-20.46,-23.48,24.1
14:38:39,-2.35,-23.08,-10.05,24.1
14:38:39,-0.29,-12.88,-5.86,24.1
14:38:39,1.26,-2.89,-12.33,24.1
14:38:39,1.05,3.64,-13.02,24.1
14:38:39,0.16,10.54,-9.18,24.1
14:38:39,-0.34,13.49,-3.08,24.1
14:38:39,-0.16,15.90,-2.20,24.1
14:38:39,0.58,11.18,-12.08,24.1
14:38:39,-0.87,-26.69,-23.29,24.1
14:38:39,-2.64,-21.30,-8.90,24.1
14:38:39,0.16,-11.87,-6.53,24.1
14:38:39,1.54,-1.43,-12.76,24.1
14:38:39,1.45,5.73,-12.82,24.1
14:38:39,0.36,11.75,-8.26,24.1
14:38:39,-0.13,13.78,-2.06,24.1
14:38:39,-0.24,17.11,-2.74,24.1
14:38:39,0.17,7.38,-14.54,24.1
14:38:39,-2.69,-30.27,-22.39,24.1
14:38:39,-2.55,-19.06,-7.44,24.1
14:38:39,0.51,-9.56,-7.25,24.1
14:38:39,1.72,-0.43,-12.36,24.1
14:38:39,1.05,7.19,-12.14,24.1
14:38:39,0.30,11.88,-7.00,24.1
14:38:39,-0.30,13.89,-1.72,24.1
14:38:39,-0.31,17.41,-5.71,24.1
14:38:39,-0.11,-0.98,-17.29,24.1
14:38:39,-2.68,-30.31,-18.48,24.1
14:38:39,-1.38,-16.40,-6.41,24.1
14:38:39,0.96,-8.55,-8.92,24.1
14:38:39,1.59,1.35,-13.22,24.1
14:38:39,0.88,7.65,-11.18,24.1
14:38:39,0.22,11.79,-6.10,24.1
14:38:39,-0.50,14.22,-1.23,24.1
14:38:39,-0.59,16.54,-5.51,24.1
14:38:39,-0.26,-3.62,-20.21,24.1
14:38:39,-2.40,-29.38,-18.12,24.1
14:38:39,-0.73,-15.74,-5.48,24.1
14:38:39,1.39,-7.06,-8.95,24.1
14:38:39,1.40,2.40,-13.27,24.1
14:38:39,0.58,8.59,-10.81,24.1
14:38:39,-0.02,13.49,-5.54,24.1
14:38:39,-0.37,13.96,-1.07,24.1
14:38:39,-0.64,12.96,-6.62,24.1
14:38:39,-0.92,-9.38,-23.67,24.1
14:38:39,-1.90,-26.84,-14.87,24.1
14:38:39,-0.07,-15.72,-4.20,24.1
14:38:39,1.57,-5.03,-11.69,24.1
14:38:39,1.20,4.00,-13.52,24.1
14:38:39,0.21,10.32,-10.17,24.1
14:38:39,-0.39,13.89,-3.81,24.1
14:38:39,-1.04,13.69,-0.90,24.1
14:38:39,-1.06,11.41,-10.10,24.1
14:38:39,-1.81,-21.23,-25.76,24.1
14:38:39,-1.10,-24.63,-9.88,24.1
14:38:39,0.86,-12.72,-5.03,24.1
14:38:39,1.91,-1.74,-12.14,24.1
14:38:39,1.29,5.16,-13.11,24.1
14:38:39,0.35,11.45,-9.08,24.1
14:38:39,-0.50,13.38,-2.58,24.1
14:38:39,-1.03,13.50,-0.74,24.1
14:38:39,-1.69,10.26,-13.21,24.1
14:38:39,-2.42,-26.56,-25.48,24.1
14:38:39,-0.95,-21.68,-7.81,24.1
14:38:39,1.18,-10.48,-5.76,24.1
14:38:39,1.90,-1.16,-12.26,24.1
14:38:39,1.07,5.82,-12.66,24.1
14:38:39,0.17,11.55,-8.10,24.1
14:38:39,-0.77,12.94,-1.59,24.1
14:38:39,-1.21,14.74,-1.85,24.1
14:38:39,-1.08,8.38,-16.29,24.1
14:38:39,-1.73,-31.46,-23.30,24.1
14:38:39,-0.78,-19.11,-7.02,24.1
14:38:39,1.12,-9.40,-7.15,24.1
14:38:39,1.85,0.10,-12.62,24.1
14:38:39,1.18,6.39,-11.72,24.1
14:38:39,0.14,11.45,-6.80,24.1
14:38:39,-0.34,14.03,-0.98,24.1
14:38:39,-0.48,15.98,-4.01,24.1
14:38:39,0.23,1.15,-19.52,24.1
14:38:39,-1.83,-32.65,-19.88,24.1
14:38:39,-1.06,-16.56,-6.44,24.1
14:38:39,0.89,-7.44,-8.81,24.1
14:38:39,1.46,1.28,-12.69,24.1
14:38:39,0.77,7.79,-10.70,24.1
14:38:39,-0.10,12.44,-5.21,24.1
14:38:39,-0.63,14.18,-0.55,24.1
14:38:39,-0.06,16.18,-6.88,24.1
14:38:39,1.13,-8.37,-21.76,24.1
14:38:39,-2.73,-28.56,-16.49,24.1
14:38:39,-1.06,-14.57,-5.77,24.1
14:38:39,1.08,-4.83,-10.39,24.1
14:38:39,1.26,3.07,-12.74,24.1
14:38:39,0.49,9.13,-9.62,24.1
14:38:39,-0.28,13.00,-3.94,24.1
14:38:39,-0.06,13.39,-0.79,24.1
14:38:39,0.98,13.67,-10.31,24.1
14:38:39,-0.14,-19.16,-23.58,24.1
14:38:39,-2.79,-24.03,-10.94,24.1
14:38:39,0.00,-11.96,-6.40,24.1
14:38:39,1.44,-2.18,-11.91,24.1
14:38:39,1.07,4.15,-12.41,24.1
14:38:39,-0.04,10.49,-8.70,24.1
14:38:39,-0.61,12.92,-2.89,24.1
14:38:39,-0.31,14.48,-2.18,24.1
14:38:39,0.57,11.34,-14.60,24.1
14:38:39,-1.98,-27.54,-21.73,24.1
14:38:39,-2.36,-20.27,-7.79,24.1
14:38:39,0.42,-10.93,-7.42,24.1
14:38:39,1.74,-1.31,-12.83,24.1
14:38:39,1.08,5.98,-12.20,24.1
14:38:39,0.30,12.13,-7.84,24.1
14:38:39,-0.06,13.44,-2.19,24.1
