Time,AccelerationX [m/s2],AccelerationY [m/s2],AccelerationZ [m/s2],Celsius [deg]
17:32:01,0.52,-1.25,-11.74,23.4
17:32:01,0.85,-0.68,-10.34,23.4
17:32:01,0.82,-0.29,-8.87,23.4
17:32:01,0.67,0.29,-8.21,23.4
17:32:01,0.44,0.67,-8.24,23.4
17:32:01,0.59,0.57,-8.11,23.4
17:32:01,0.21,0.21,-8.91,23.4
17:32:01,-2.90,3.86,-9.93,23.4
17:32:01,1.63,-2.07,-14.57,23.4
17:32:01,1.01,-0.32,-11.28,23.4
17:32:01,0.92,0.13,-8.45,23.4
17:32:01,0.33,-0.13,-10.59,23.4
17:32:02,1.13,-0.60,-9.75,23.4
17:32:02,0.69,0.25,-9.45,23.4
17:32:02,-0.07,0.07,-8.39,23.4
17:32:02,-0.82,0.35,-7.95,23.4
17:32:02,-1.33,0.31,-7.89,23.4
17:32:02,-0.49,-0.30,-9.67,23.4
17:32:02,0.87,-0.01,-10.82,23.4
17:32:02,3.29,-0.29,-1.46,23.4
17:32:02,3.05,1.13,-9.55,23.4
17:32:02,1.23,-0.38,-9.93,23.4
17:32:02,-0.14,-0.37,-9.80,23.4
17:32:02,-0.37,0.20,-10.12,23.4
17:32:02,-0.70,0.22,-9.63,23.4
17:32:02,-1.14,0.08,-9.86,23.4
17:32:02,-0.61,0.23,-9.84,23.4
17:32:02,-0.65,0.56,-10.03,23.4
17:32:02,-0.07,0.75,-10.14,23.4
17:32:02,0.19,0.44,-10.04,23.4
17:32:02,0.58,0.00,-9.27,23.4
17:32:02,0.50,1.45,-11.18,23.4
17:32:02,-0.25,0.18,-10.39,23.4
17:32:02,-0.15,-0.43,-10.73,23.4
17:32:02,-0.45,0.05,-9.36,23.4
17:32:02,-0.58,-0.91,-8.88,23.4
17:32:02,-0.94,-0.10,-12.30,23.4
17:32:02,-0.62,-0.79,-9.92,23.4
17:32:02,-0.35,0.15,-10.18,23.4
17:32:02,0.30,0.03,-9.76,23.4
17:32:02,0.27,-0.10,-10.04,23.4
17:32:02,0.25,0.27,-9.84,23.4
17:32:02,0.20,0.11,-9.69,23.4
17:32:02,0.35,0.03,-9.70,23.4
17:32:02,-0.36,0.18,-9.50,23.4
17:32:02,-0.70,0.04,-9.02,23.4
17:32:02,-0.99,-0.01,-9.49,23.4
17:32:02,-1.92,-0.52,-9.75,23.4
17:32:02,-0.20,-0.80,-10.37,23.4
17:32:02,0.43,0.53,-6.22,23.4
17:32:02,1.81,1.85,-9.46,23.4
17:32:02,2.01,0.67,-9.59,23.4
17:32:02,0.69,0.60,-9.91,23.4
17:32:02,-0.55,0.02,-9.61,23.4
17:32:02,-0.45,-0.22,-9.39,23.4
17:32:02,-0.78,0.17,-10.07,23.4
17:32:02,-0.34,0.42,-10.77,23.4
17:32:02,-0.41,0.11,-10.15,23.4
17:32:02,-0.57,0.38,-9.64,23.4
17:32:02,-0.43,0.50,-9.59,23.4
17:32:02,-0.15,0.94,-9.95,23.4
17:32:02,0.60,0.69,-9.96,23.4
17:32:02,-0.35,-0.45,-9.27,23.4
17:32:02,0.07,-0.33,-9.97,23.4
17:32:02,0.07,-0.28,-9.50,23.4
17:32:02,-0.07,0.02,-9.95,23.4
17:32:02,-0.12,0.22,-12.34,23.4
17:32:02,-0.44,-0.19,-12.54,23.4
17:32:02,0.38,-0.53,-10.71,23.4
17:32:02,-0.30,-0.45,-9.50,23.4
17:32:02,-0.91,-0.92,-8.03,23.4
17:32:02,-0.44,-0.19,-8.43,23.4
17:32:02,-0.20,-0.39,-9.15,23.4
17:32:02,-0.10,0.50,-9.55,23.4
17:32:02,-0.44,-0.22,-10.02,23.4
17:32:02,0.07,0.66,-10.26,23.4
17:32:02,0.07,0.14,-10.51,23.4
17:32:02,0.88,0.22,-9.77,23.4
17:32:02,0.45,0.35,-9.74,23.4
17:32:02,1.20,0.84,-10.46,23.4
17:32:02,0.37,0.23,-9.88,23.4
17:32:02,0.12,0.31,-10.28,23.4
17:32:02,-0.52,-0.31,-9.49,23.4
17:32:02,0.19,0.02,-10.14,23.4
17:32:02,-0.01,0.13,-10.10,23.4
17:32:02,0.04,0.27,-10.14,23.4
17:32:02,0.02,-0.08,-10.04,23.4
17:32:02,0.15,0.32,-9.98,23.4
17:32:02,0.22,1.22,-10.10,23.4
17:32:02,0.26,-0.32,-9.25,23.4
17:32:02,0.41,1.57,-10.32,23.4
17:32:02,-1.42,-2.33,-10.35,23.4
17:32:02,-0.65,0.07,-11.61,23.4
17:32:02,-0.79,-0.75,-11.19,23.4
17:32:02,-0.17,0.07,-9.93,23.4
17:32:02,-0.23,0.07,-10.00,23.4
17:32:02,-0.72,-0.55,-9.96,23.4
17:32:02,-0.82,-0.55,-9.94,23.4
17:32:02,-0.37,-0.19,-9.90,23.4
17:32:02,-0.50,-0.87,-9.68,23.4
17:32:02,-0.25,-0.62,-10.42,23.4
17:32:02,0.01,-0.55,-11.15,23.4
17:32:02,-0.43,-0.36,-9.79,23.4
17:32:02,-0.19,0.04,-10.54,23.4
17:32:02,-0.07,0.52,-10.56,23.4
17:32:02,0.47,0.47,-9.90,23.4
17:32:02,0.30,0.45,-9.76,23.4
17:32:02,-0.10,0.45,-10.32,23.4
17:32:02,-0.04,-0.07,-9.31,23.4
17:32:02,1.50,0.94,-10.55,23.4
17:32:02,-0.38,-0.10,-9.40,23.4
17:32:03,0.67,0.67,-10.09,23.4
17:32:03,0.46,-0.19,-10.67,23.4
17:32:03,-0.36,0.38,-9.70,23.4
17:32:03,0.03,0.21,-10.00,23.4
17:32:03,0.76,0.65,-11.14,23.4
17:32:03,-0.39,0.62,-6.55,23.4
17:32:03,0.51,0.18,-10.01,23.4
17:32:03,0.33,0.73,-10.64,23.4
17:32:03,0.56,-1.62,-9.28,23.4
17:32:03,-0.10,0.90,-10.79,23.4
17:32:03,0.51,-0.70,-10.17,23.4
17:32:03,0.18,0.02,-10.27,23.4
17:32:03,-0.33,-0.12,-10.09,23.4
17:32:03,-0.92,-0.60,-8.75,23.4
17:32:03,-0.64,0.13,-9.82,23.4
17:32:03,-0.67,0.07,-10.18,23.4
17:32:03,-0.42,0.56,-10.39,23.4
17:32:03,-0.63,-0.32,-10.03,23.4
17:32:03,-0.49,0.52,-10.07,23.4
17:32:03,-0.90,-0.80,-9.65,23.4
17:32:03,-0.58,0.56,-10.06,23.4
17:32:03,-0.45,-0.25,-9.52,23.4
17:32:03,-0.87,-0.14,-9.55,23.4
17:32:03,-0.57,0.08,-9.47,23.4
17:32:03,-0.37,0.29,-9.60,23.4
17:32:03,-0.27,-0.23,-9.77,23.4
17:32:03,0.54,1.76,-10.21,23.4
17:32:03,-1.55,-0.11,-9.94,23.4
17:32:03,-0.51,0.20,-11.60,23.4
17:32:03,-1.55,1.29,-14.32,23.4
17:32:03,0.19,-1.26,-10.25,23.4
17:32:03,0.18,0.26,-10.29,23.4
17:32:03,-0.01,-0.23,-10.10,23.4
17:32:03,-0.31,-0.28,-10.06,23.4
17:32:03,-0.22,0.16,-11.09,23.4
17:32:03,-0.05,0.39,-10.23,23.4
17:32:03,0.40,0.38,-9.56,23.4
17:32:03,0.11,0.45,-10.12,23.4
17:32:03,0.05,0.21,-9.66,23.4
17:32:03,-0.04,0.36,-8.94,23.4
17:32:03,-0.37,0.20,-9.36,23.4
17:32:03,-0.41,0.57,-13.04,23.4
17:32:03,0.33,0.00,-10.89,23.4
17:32:03,1.23,0.64,-11.31,23.4
17:32:03,0.12,0.73,-10.37,23.4
17:32:03,0.06,-0.08,-10.43,23.4
17:32:03,-0.02,0.00,-10.46,23.4
17:32:03,-0.36,0.18,-10.31,23.4
17:32:03,-0.55,-0.02,-9.96,23.4
17:32:03,-0.99,-0.14,-10.38,23.4
17:32:03,-1.10,-0.15,-9.32,23.4
17:32:03,0.71,0.12,-9.16,23.4
17:32:03,0.11,0.48,-9.70,23.4
17:32:03,-0.79,0.15,-9.91,23.4
17:32:03,-0.79,-0.01,-9.83,23.4
17:32:03,-0.93,0.06,-9.83,23.4
17:32:03,-0.83,-0.03,-9.84,23.4
17:32:03,-0.72,-0.03,-9.99,23.4
17:32:03,-0.83,0.00,-9.99,23.4
17:32:03,-0.68,0.02,-9.95,23.4
17:32:03,-0.73,0.04,-9.82,23.4
17:32:03,-0.72,0.02,-9.67,23.4
17:32:03,-0.17,0.20,-9.71,23.4
17:32:03,0.05,0.47,-9.83,23.4
17:32:03,-0.54,0.39,-10.15,23.4
17:32:03,0.10,0.13,-10.49,23.4
17:32:03,0.34,0.36,-10.28,23.4
17:32:03,0.18,0.07,-10.20,23.4
17:32:03,-1.30,1.54,-11.38,23.4
17:32:03,-0.09,-0.39,-10.14,23.4
17:32:03,-0.42,0.09,-10.18,23.4
17:32:03,-0.14,-0.24,-10.15,23.4
17:32:03,-0.12,-0.18,-10.06,23.4
17:32:03,-0.05,0.05,-10.15,23.4
17:32:03,-0.22,0.34,-10.03,23.4
17:32:03,0.00,0.24,-10.09,23.4
17:32:03,-0.12,0.25,-10.12,23.4
17:32:03,-0.37,0.21,-9.89,23.4
17:32:03,-0.52,-0.43,-10.82,23.4
17:32:03,-0.16,0.16,-10.15,23.4
17:32:03,0.47,0.25,-10.47,23.4
17:32:03,0.16,0.07,-10.39,23.4
17:32:03,0.22,-0.08,-10.41,23.4
17:32:03,-0.71,-0.41,-9.62,23.4
17:32:03,-0.23,0.15,-10.07,23.4
17:32:03,-0.03,0.12,-9.78,23.4
17:32:03,-0.97,-0.29,-10.01,23.4
17:32:03,-1.03,0.03,-9.98,23.4
17:32:03,-1.04,0.02,-9.95,23.4
17:32:03,-0.74,0.00,-10.30,23.4
17:32:03,-0.43,0.14,-10.02,23.4
17:32:03,-0.21,-0.14,-10.12,23.4
17:32:03,-0.44,-0.15,-9.97,23.4
17:32:03,-0.57,-0.15,-9.96,23.4
17:32:03,-0.54,-0.08,-9.90,23.4
17:32:03,-0.64,-0.01,-9.88,23.4
17:32:03,-0.60,-0.05,-9.92,23.4
17:32:03,-0.67,0.02,-9.91,23.4
17:32:03,-0.62,-0.01,-9.91,23.4
17:32:03,-0.42,0.00,-9.94,23.4
17:32:04,-0.21,0.12,-9.77,23.4
17:32:04,-0.25,0.01,-9.92,23.4
17:32:04,-0.22,0.22,-9.87,23.4
17:32:04,0.36,0.43,-9.77,23.4
17:32:04,0.38,0.00,-10.19,23.4
17:32:04,-1.74,1.27,-10.29,23.4
17:32:04,-0.72,-0.77,-9.81,23.4
17:32:04,-0.54,-0.01,-10.20,23.4
17:32:04,-0.31,-0.15,-10.01,23.4
17:32:04,-0.20,-0.07,-10.09,23.4
17:32:04,-0.13,0.11,-10.10,23.4
17:32:04,0.17,0.09,-10.12,23.4
17:32:04,0.00,0.19,-10.10,23.4
17:32:04,-0.09,-0.02,-10.02,23.4
17:32:04,-0.15,0.06,-9.90,23.4
17:32:04,-0.01,0.01,-10.13,23.4
17:32:04,-0.05,-0.01,-10.11,23.4
17:32:04,-0.09,0.04,-10.04,23.4
17:32:04,-0.20,-0.59,-10.08,23.4
17:32:04,-0.31,0.10,-10.30,23.4
17:32:04,-0.16,-0.14,-10.20,23.4
17:32:04,-0.23,-0.21,-10.30,23.4
17:32:04,-0.15,0.06,-10.03,23.4
17:32:04,-0.02,0.11,-10.32,23.4
17:32:04,-0.01,-0.06,-10.37,23.4
17:32:04,-0.09,0.10,-10.18,23.4
17:32:04,-0.20,0.00,-9.92,23.4
17:32:04,-0.33,-0.11,-9.97,23.4
17:32:04,-0.16,0.09,-10.06,23.4
17:32:04,-0.97,-1.05,-9.15,23.4
17:32:04,-0.13,0.27,-10.00,23.4
17:32:04,-0.32,-0.22,-9.97,23.4
17:32:04,-0.29,-0.02,-10.15,23.4
17:32:04,-0.32,0.00,-10.05,23.4
17:32:04,-0.61,0.04,-10.04,23.4
17:32:04,-0.50,0.03,-10.07,23.4
17:32:04,-0.51,-0.08,-9.99,23.4
17:32:04,-0.51,-0.07,-10.07,23.4
17:32:04,-0.52,0.14,-9.96,23.4
17:32:04,-0.59,0.00,-9.99,23.4
17:32:04,-0.64,0.02,-9.92,23.4
17:32:04,-0.51,-0.03,-9.90,23.4
17:32:04,-0.51,-0.06,-9.92,23.4
17:32:04,-0.47,-0.06,-9.90,23.4
17:32:04,-0.44,-0.12,-9.83,23.4
17:32:04,-0.94,-0.15,-9.63,23.4
17:32:04,-0.18,0.15,-9.79,23.4
17:32:04,0.33,0.67,-9.75,23.4
17:32:04,-0.45,-0.21,-9.86,23.4
17:32:04,2.58,2.71,-15.07,23.4
17:32:04,-0.46,-0.99,-9.88,23.4
17:32:04,-0.19,0.43,-10.45,23.4
17:32:04,-0.10,-0.09,-10.02,23.4
17:32:04,-0.52,-0.45,-10.30,23.4
17:32:04,0.20,-0.13,-10.64,23.4
17:32:04,-0.33,0.43,-10.90,23.4
17:32:04,-0.10,0.09,-9.92,23.4
17:32:04,0.20,0.38,-10.06,23.4
17:32:04,0.29,0.36,-10.02,23.4
17:32:04,0.26,0.19,-9.75,23.4
17:32:04,0.03,0.30,-9.68,23.4
17:32:04,0.04,0.29,-9.20,23.4
17:32:04,-0.07,0.30,-9.15,23.4
17:32:04,0.37,0.18,-12.23,23.4
17:32:04,0.41,-0.15,-10.92,23.4
17:32:04,0.20,0.12,-9.87,23.4
17:32:04,-0.02,-0.10,-10.05,23.4
17:32:04,0.12,-0.34,-9.87,23.4
17:32:04,-0.32,-0.38,-9.81,23.4
17:32:04,-0.08,0.02,-9.97,23.4
17:32:04,0.23,0.05,-10.47,23.4
17:32:04,0.01,0.07,-10.36,23.4
17:32:04,0.01,-0.03,-10.33,23.4
17:32:04,-0.27,-0.02,-9.90,23.4
17:32:04,-0.34,0.12,-9.95,23.4
17:32:04,-0.36,-0.25,-9.89,23.4
17:32:04,-0.52,-0.58,-9.69,23.4
17:32:04,-0.37,0.26,-9.99,23.4
17:32:04,-0.39,-0.01,-10.15,23.4
17:32:04,-0.39,0.06,-10.23,23.4
17:32:04,-0.43,0.00,-10.10,23.4
17:32:04,-0.48,0.01,-10.03,23.4
17:32:04,-0.45,-0.06,-9.96,23.4
17:32:04,-0.56,-0.28,-9.70,23.4
17:32:04,-0.43,0.11,-9.90,23.4
17:32:04,-0.47,0.02,-9.79,23.4
17:32:04,-0.29,-0.02,-9.80,23.4
17:32:04,0.42,0.24,-9.90,23.4
17:32:04,-1.64,0.20,-9.30,23.4
17:32:04,0.70,0.12,-9.54,23.4
17:32:04,-0.39,-0.25,-10.19,23.4
17:32:04,-0.55,-0.13,-10.00,23.4
17:32:04,-0.40,-0.26,-10.19,23.4
17:32:04,0.00,0.12,-10.06,23.4
17:32:04,-0.14,0.13,-10.12,23.4
17:32:04,-0.19,0.00,-10.10,23.4
17:32:04,-0.20,0.10,-10.08,23.4
17:32:04,0.09,0.06,-10.03,23.4
17:32:04,-0.11,0.13,-10.10,23.4
17:32:04,-0.33,-0.14,-9.98,23.4
17:32:04,-0.11,-0.01,-10.05,23.4
17:32:05,-0.33,0.04,-10.03,23.4
17:32:05,-0.11,0.15,-10.04,23.4
17:32:05,-0.40,-0.03,-9.98,23.4
17:32:05,-0.28,0.03,-9.97,23.4
17:32:05,0.25,0.14,-10.03,23.4
17:32:05,0.02,0.19,-10.05,23.4
17:32:05,0.13,0.18,-10.05,23.4
17:32:05,0.29,0.34,-10.02,23.4
17:32:05,0.07,0.18,-10.10,23.4
17:32:05,0.12,0.06,-10.09,23.4
17:32:05,-0.21,-0.20,-10.10,23.4
17:32:05,-0.27,-0.55,-10.50,23.4
17:32:05,0.13,0.26,-10.15,23.4
17:32:05,0.05,0.26,-10.14,23.4
17:32:05,-0.04,-0.18,-9.98,23.4
17:32:05,-0.07,0.03,-10.04,23.4
17:32:05,0.17,0.36,-10.18,23.4
17:32:05,-0.03,0.20,-9.99,23.4
17:32:05,0.15,0.15,-10.14,23.4
17:32:05,0.10,0.26,-10.08,23.4
17:32:05,-0.15,0.18,-9.84,23.4
17:32:05,-0.18,0.12,-10.77,23.4
17:32:05,0.16,0.45,-10.53,23.4
17:32:05,-0.26,-0.09,-10.27,23.4
17:32:05,0.66,-0.59,-9.14,23.4
17:32:05,-0.17,0.20,-10.60,23.4
17:32:05,0.02,-0.04,-10.47,23.4
17:32:05,-0.19,-0.07,-10.30,23.4
17:32:05,-0.61,-0.31,-9.94,23.4
17:32:05,-0.42,-0.41,-9.74,23.4
17:32:05,-0.64,-0.04,-9.66,23.4
17:32:05,-0.43,-0.06,-9.81,23.4
17:32:05,-0.27,0.13,-10.02,23.4
17:32:05,-0.38,0.22,-10.12,23.4
17:32:05,-0.49,-0.08,-10.12,23.4
17:32:05,-0.32,-0.01,-10.11,23.4
17:32:05,-0.47,-0.02,-9.94,23.4
17:32:05,-0.53,0.06,-9.87,23.4
17:32:05,-0.37,-0.11,-9.98,23.4
17:32:05,-0.38,-0.07,-9.91,23.4
17:32:05,-0.39,-0.13,-9.87,23.4
17:32:05,-0.37,0.03,-10.26,23.4
17:32:05,-0.49,-0.08,-9.70,23.4
17:32:05,-0.46,0.01,-9.72,23.4
17:32:05,-0.30,-0.06,-9.87,23.4
17:32:05,-0.02,0.02,-9.98,23.4
17:32:05,0.45,-0.32,-9.99,23.4
17:32:05,0.85,-0.03,-9.75,23.4
17:32:05,0.27,0.44,-10.40,23.4
17:32:05,-0.14,-0.08,-9.90,23.4
17:32:05,-0.62,0.19,-10.70,23.4
17:32:05,0.06,0.05,-10.12,23.4
17:32:05,0.03,0.00,-10.11,23.4
17:32:05,0.01,0.15,-9.97,23.4
17:32:05,-0.07,0.31,-10.26,23.4
17:32:05,0.04,0.38,-10.14,23.4
17:32:05,0.14,0.18,-10.14,23.4
17:32:05,0.31,0.33,-10.08,23.4
17:32:05,0.10,0.31,-10.10,23.4
17:32:05,0.15,0.26,-10.19,23.4
17:32:05,0.23,0.33,-9.99,23.4
17:32:05,-0.01,0.19,-9.53,23.4
17:32:05,0.14,0.27,-10.11,23.4
17:32:05,0.31,0.09,-10.32,23.4
17:32:05,-0.08,0.03,-10.27,23.4
17:32:05,0.04,0.34,-10.32,23.4
17:32:05,-0.35,-0.29,-10.22,23.4
17:32:05,0.33,0.36,-9.68,23.4
17:32:05,-0.33,-0.36,-9.74,23.4
17:32:05,-0.07,0.03,-10.05,23.4
17:32:05,-0.12,0.06,-10.12,23.4
17:32:05,0.07,0.07,-10.40,23.4
17:32:05,-0.06,0.14,-10.24,23.4
17:32:05,-0.15,0.04,-10.19,23.4
17:32:05,-0.24,-0.06,-9.89,23.4
17:32:05,-0.38,-0.08,-9.96,23.4
17:32:05,-0.23,0.00,-9.91,23.4
17:32:05,-0.35,0.00,-9.98,23.4
17:32:05,-0.22,0.00,-10.03,23.4
17:32:05,-0.37,-0.07,-9.97,23.4
17:32:05,-0.27,-0.16,-9.29,23.4
17:32:05,-0.40,-0.01,-9.82,23.4
17:32:05,-0.32,-0.05,-9.86,23.4
17:32:05,-0.48,-0.06,-9.93,23.4
17:32:05,-0.32,-0.12,-9.68,23.4
17:32:05,-0.20,-0.10,-9.94,23.4
17:32:05,0.05,0.15,-10.15,23.4
17:32:05,0.41,1.34,-12.75,23.4
17:32:05,0.44,-0.22,-9.74,23.4
17:32:05,-0.34,0.30,-10.01,23.4
17:32:05,0.01,0.08,-10.11,23.4
17:32:05,-0.37,-0.61,-10.13,23.4
17:32:05,0.03,0.01,-10.10,23.4
17:32:05,-0.17,0.00,-10.00,23.4
17:32:05,0.14,0.02,-10.10,23.4
17:32:05,-0.16,-0.15,-10.02,23.4
17:32:05,0.13,0.27,-10.05,23.4
17:32:05,-0.04,0.26,-10.29,23.4
17:32:05,-0.02,0.36,-10.06,23.4
17:32:05,-0.25,0.12,-10.23,23.4
17:32:05,0.40,0.27,-10.30,23.4
17:32:06,0.22,0.39,-10.11,23.4
17:32:06,0.06,-0.17,-10.07,23.4
17:32:06,0.14,0.15,-10.16,23.4
17:32:06,0.26,0.19,-10.05,23.4
17:32:06,-0.03,0.05,-10.15,23.4
17:32:06,-0.07,0.03,-9.98,23.4
17:32:06,-0.01,0.53,-10.18,23.4
17:32:06,0.01,0.24,-10.02,23.4
17:32:06,0.04,0.56,-10.04,23.4
17:32:06,-0.17,-0.10,-10.14,23.4
17:32:06,-0.07,-0.35,-10.09,23.4
17:32:06,-0.09,0.03,-10.02,23.4
17:32:06,-0.04,0.15,-9.98,23.4
17:32:06,-0.19,-0.07,-10.12,23.4
17:32:06,-0.22,-0.14,-9.96,23.4
17:32:06,-0.08,0.28,-10.28,23.4
17:32:06,-0.01,0.39,-10.10,23.4
17:32:06,-0.69,0.02,-10.40,23.4
17:32:06,-0.42,-0.04,-10.85,23.4
17:32:06,0.69,0.38,-11.75,23.4
17:32:06,-0.38,-0.52,-11.34,23.4
17:32:06,-0.14,-0.51,-9.12,23.4
17:32:06,-0.42,-0.07,-10.14,23.4
17:32:06,0.52,0.23,-9.79,23.4
17:32:06,-0.32,0.10,-9.86,23.4
17:32:06,-0.48,-0.06,-9.95,23.4
17:32:06,-1.02,-0.29,-9.39,23.4
17:32:06,-0.67,0.63,-9.80,23.4
17:32:06,-0.58,0.54,-9.78,23.4
17:32:06,-0.86,-0.02,-9.90,23.4
17:32:06,-0.63,-0.02,-10.00,23.4
17:32:06,-0.89,-0.04,-9.94,23.4
17:32:06,-0.78,-0.10,-9.72,23.4
17:32:06,-0.75,-0.16,-9.74,23.4
17:32:06,-0.64,-0.05,-9.87,23.4
17:32:06,-0.10,0.13,-9.75,23.4
17:32:06,0.28,0.24,-9.97,23.4
17:32:06,0.91,0.68,-9.78,23.4
17:32:06,0.26,0.24,-10.99,23.4
17:32:06,0.46,0.65,-9.56,23.4
17:32:06,-1.10,2.18,-12.86,23.4
17:32:06,-0.24,-1.59,-10.05,23.4
17:32:06,-0.69,0.94,-10.69,23.4
17:32:06,-0.65,-0.59,-9.96,23.4
17:32:06,-0.37,-0.07,-10.05,23.4
17:32:06,0.05,0.07,-10.21,23.4
17:32:06,-0.02,0.28,-10.14,23.4
17:32:06,-0.08,0.20,-10.04,23.4
17:32:06,-0.22,0.12,-10.07,23.4
17:32:06,-0.12,0.17,-10.09,23.4
17:32:06,0.00,0.24,-10.21,23.4
17:32:06,-0.13,0.06,-10.13,23.4
17:32:06,-0.48,-0.36,-9.81,23.4
17:32:06,-0.66,-0.05,-10.39,23.4
17:32:06,0.30,0.43,-9.62,23.4
17:32:06,0.66,-0.12,-10.58,23.4
17:32:06,0.22,0.24,-10.52,23.4
17:32:06,0.12,-0.18,-10.42,23.4
17:32:06,-0.08,0.19,-10.32,23.4
17:32:06,-0.47,-0.09,-9.76,23.4
17:32:06,-0.10,0.62,-9.95,23.4
17:32:06,-0.65,-0.18,-10.02,23.4
17:32:06,-0.38,0.07,-9.91,23.4
17:32:06,-0.36,0.17,-9.93,23.4
17:32:06,-0.51,0.08,-10.03,23.4
17:32:06,-0.43,-0.05,-10.09,23.4
17:32:06,-0.54,0.01,-10.02,23.4
17:32:06,-0.46,-0.09,-9.95,23.4
17:32:06,-0.52,-0.09,-9.83,23.4
17:32:06,-0.59,-0.04,-9.95,23.4
17:32:06,-0.58,-0.03,-10.03,23.4
17:32:06,-0.53,-0.12,-9.83,23.4
17:32:06,-0.36,0.28,-9.73,23.4
17:32:06,-0.44,0.14,-9.65,23.4
17:32:06,-0.52,-0.21,-10.41,23.4
17:32:06,0.09,0.45,-10.02,23.4
17:32:06,0.85,0.57,-9.08,23.4
17:32:06,0.06,1.08,-11.18,23.4
17:32:06,-0.35,-0.62,-9.66,23.4
17:32:06,-0.65,-0.45,-9.84,23.4
17:32:06,-0.08,-0.24,-10.21,23.4
17:32:06,-0.45,-0.38,-10.03,23.4
17:32:06,-0.17,0.16,-10.10,23.4
17:32:06,0.15,-0.10,-9.94,23.4
17:32:06,-0.03,0.05,-10.10,23.4
17:32:06,-0.29,0.41,-10.24,23.4
17:32:06,-0.02,0.53,-10.60,23.4
17:32:06,-0.52,-0.96,-10.02,23.4
17:32:06,0.13,0.56,-10.90,23.4
17:32:06,0.52,0.22,-10.43,23.4
17:32:06,-0.18,-0.22,-10.33,23.4
17:32:06,-0.67,-0.60,-10.06,23.4
17:32:06,-0.39,0.23,-9.12,23.4
17:32:06,0.16,0.52,-10.22,23.4
17:32:06,-0.72,-0.22,-10.04,23.4
17:32:06,-0.35,0.15,-10.10,23.4
17:32:06,-0.52,0.24,-9.88,23.4
17:32:06,-0.87,0.10,-10.03,23.4
17:32:06,-0.30,0.44,-10.05,23.4
17:32:07,0.47,0.49,-10.05,23.4
17:32:07,0.03,0.23,-9.94,23.4
17:32:07,-0.52,-0.16,-9.89,23.4
17:32:07,-0.76,-0.10,-9.80,23.4
17:32:07,-0.54,-0.04,-9.86,23.4
17:32:07,-0.65,-0.07,-9.85,23.4
17:32:07,-0.71,-0.10,-9.96,23.4
17:32:07,-0.65,-0.13,-9.77,23.4
17:32:07,-0.49,0.11,-9.67,23.4
17:32:07,0.71,0.77,-9.39,23.4
17:32:07,-0.63,0.76,-9.76,23.4
17:32:07,1.23,0.53,-8.81,23.4
17:32:07,-0.40,0.17,-10.10,23.4
17:32:07,-0.30,-0.29,-9.83,23.4
17:32:07,-0.50,-0.73,-9.87,23.4
17:32:07,-0.19,0.21,-9.98,23.4
17:32:07,-0.74,-0.53,-10.15,23.4
17:32:07,-0.21,0.07,-10.07,23.4
17:32:07,-0.62,-0.40,-10.30,23.4
17:32:07,-0.22,0.13,-10.65,23.4
17:32:07,-0.47,0.48,-10.60,23.4
17:32:07,-0.51,-0.16,-10.80,23.4
17:32:07,0.25,0.34,-10.22,23.4
17:32:07,-0.79,-0.34,-9.89,23.4
17:32:07,-0.68,-0.08,-9.97,23.4
17:32:07,-1.03,-0.69,-9.63,23.4
17:32:07,0.24,0.72,-10.09,23.4
17:32:07,-0.28,0.22,-10.07,23.4
17:32:07,-0.39,-0.08,-10.10,23.4
17:32:07,-0.37,0.12,-10.17,23.4
17:32:07,-0.40,0.05,-9.99,23.4
17:32:07,-0.25,-0.07,-10.03,23.4
17:32:07,-0.40,-0.16,-9.99,23.4
17:32:07,0.56,0.54,-10.10,23.4
17:32:07,0.41,0.55,-9.93,23.4
17:32:07,0.33,-0.11,-10.29,23.4
17:32:07,0.92,0.89,-9.79,23.4
17:32:07,-1.11,-0.27,-10.05,23.4
17:32:07,-0.18,0.41,-9.72,23.4
17:32:07,-1.68,0.85,-9.75,23.4
17:32:07,-0.63,-0.67,-9.64,23.4
17:32:07,0.17,0.60,-11.07,23.4
17:32:07,-0.20,-0.72,-10.43,23.4
17:32:07,-0.20,0.14,-12.54,23.4
17:32:07,0.34,-0.02,-8.89,23.4
17:32:07,0.19,0.10,-7.74,23.4
17:32:07,-0.08,-0.29,-9.25,23.4
17:32:07,-0.12,-0.69,-9.98,23.4
17:32:07,-0.06,-0.23,-10.44,23.4
17:32:07,-0.08,0.06,-10.84,23.4
17:32:07,-0.85,-0.08,-10.63,23.4
17:32:07,-0.10,-0.27,-10.04,23.4
17:32:07,-0.42,-0.51,-10.08,23.4
17:32:07,0.46,0.62,-9.69,23.4
17:32:07,-0.42,-1.16,-9.66,23.4
17:32:07,-0.08,0.49,-10.13,23.4
17:32:07,-0.05,0.34,-9.93,23.4
17:32:07,-0.35,0.26,-9.95,23.4
17:32:07,-0.32,0.18,-10.02,23.4
17:32:07,-0.49,0.02,-10.18,23.4
17:32:07,-0.37,-0.06,-10.22,23.4
17:32:07,-0.68,0.49,-10.20,23.4
17:32:07,-0.41,-0.33,-9.85,23.4
17:32:07,-0.50,-0.14,-9.98,23.4
17:32:07,-0.48,-0.11,-9.88,23.4
17:32:07,-0.50,-0.05,-9.97,23.4
17:32:07,-0.66,0.04,-9.99,23.4
